config_id,gap,u,v,direct,formula,absolute_error,minimum_state_branch_margin
delta0.5_K128_radius0.125_transverse,-0.5,0.75,0.75,-0.4999885747550086,-0.49998857475500863,5.551115123125783e-17,0.3989975432580144
delta0.5_K128_radius0.125_transverse,-0.5,0.75,0.7577883985348277,-0.49991973613539453,-0.4999197361353946,5.551115123125783e-17,0.38656204862252863
delta0.5_K128_radius0.125_transverse,-0.5,0.7577883985348277,0.7422116014651723,-0.5001262519942367,-0.5001262519942368,1.1102230246251565e-16,0.37605378101977244
delta0.5_K128_radius0.125_transverse,-0.5,0.7577883985348277,0.75,-0.5000574133746226,-0.5000574133746227,1.1102230246251565e-16,0.3885151711390056
delta0.5_K128_radius0.125_transverse,-0.5,0.7577883985348277,0.7577883985348277,-0.49998857475500863,-0.49998857475500863,0.0,0.3989972743455509
delta0.5_K128_radius0.125_transverse,0.0,0.7422116014651723,0.7422116014651723,0.0,0.0,0.0,0.3999743733309587
delta0.5_K128_radius0.125_transverse,0.0,0.7422116014651723,0.75,6.88388822128705e-05,6.883888221287088e-05,3.7947076036992655e-19,0.38753856234427564
delta0.5_K128_radius0.125_transverse,0.0,0.7422116014651723,0.7577883985348277,0.00013767776442574143,0.00013767776442574176,3.2526065174565133e-19,0.3750771246885515
delta0.5_K128_radius0.125_transverse,0.0,0.75,0.7422116014651723,-6.88388822128705e-05,-6.883888221287088e-05,3.7947076036992655e-19,0.38753856234427564
delta0.5_K128_radius0.125_transverse,0.0,0.75,0.75,0.0,0.0,0.0,0.39997410441746933
delta0.5_K128_radius0.125_transverse,0.0,0.75,0.7577883985348277,6.883888221287093e-05,6.883888221287088e-05,5.421010862427522e-20,0.38753856234427586
delta0.5_K128_radius0.125_transverse,0.0,0.7577883985348277,0.7422116014651723,-0.00013767776442574143,-0.00013767776442574176,3.2526065174565133e-19,0.3750771246885515
delta0.5_K128_radius0.125_transverse,0.0,0.7577883985348277,0.75,-6.883888221287093e-05,-6.883888221287088e-05,5.421010862427522e-20,0.38753856234427586
delta0.5_K128_radius0.125_transverse,0.0,0.7577883985348277,0.7577883985348277,0.0,0.0,0.0,0.3999738355039799
delta0.5_K128_radius0.125_transverse,0.5,0.7422116014651723,0.7422116014651723,0.49998857475500863,0.49998857475500863,0.0,0.398997812170478
delta0.5_K128_radius0.125_transverse,0.5,0.7422116014651723,0.75,0.5000574133746226,0.5000574133746227,1.1102230246251565e-16,0.38851517113900536
delta0.5_K128_radius0.125_transverse,0.5,0.7422116014651723,0.7577883985348277,0.5001262519942367,0.5001262519942368,1.1102230246251565e-16,0.37605378101977244
delta0.5_K128_radius0.125_transverse,0.5,0.75,0.7422116014651723,0.4999197361353946,0.4999197361353946,0.0,0.3865620486225284
delta0.5_K128_radius0.125_transverse,0.5,0.75,0.75,0.4999885747550086,0.49998857475500863,5.551115123125783e-17,0.3989975432580144
delta0.5_K128_radius0.125_transverse,0.5,0.75,0.7577883985348277,0.5000574133746226,0.5000574133746227,1.1102230246251565e-16,0.3885151711390056
delta0.5_K128_radius0.125_transverse,0.5,0.7577883985348277,0.7422116014651723,0.49985089751578055,0.49985089751578055,0.0,0.37410065850329555
delta0.5_K128_radius0.125_transverse,0.5,0.7577883985348277,0.75,0.49991973613539453,0.4999197361353946,5.551115123125783e-17,0.38656204862252863
delta0.5_K128_radius0.125_transverse,0.5,0.7577883985348277,0.7577883985348277,0.49998857475500863,0.49998857475500863,0.0,0.3989972743455509
delta0.5_K128_radius0.125_transverse,2.0,0.7422116014651723,0.7422116014651723,1.9999161538600343,1.9999161538600343,0.0,0.3960682043659423
delta0.5_K128_radius0.125_transverse,2.0,0.7422116014651723,0.75,1.999984988540826,1.9999849885408263,2.220446049250313e-16,0.39144549342820334
delta0.5_K128_radius0.125_transverse,2.0,0.7422116014651723,0.7577883985348277,2.000053823221618,2.0000538232216183,4.440892098500626e-16,0.37898481632732633
delta0.5_K128_radius0.125_transverse,2.0,0.75,0.7422116014651723,1.9998473191792423,1.9998473191792423,0.0,0.3836331523700423
delta0.5_K128_radius0.125_transverse,2.0,0.75,0.75,1.999916153860034,1.9999161538600343,2.220446049250313e-16,0.39606793546886543
delta0.5_K128_radius0.125_transverse,2.0,0.75,0.7577883985348277,1.999984988540826,1.9999849885408263,2.220446049250313e-16,0.39144549342820356
delta0.5_K128_radius0.125_transverse,2.0,0.7577883985348277,0.7422116014651723,1.9997784844984503,1.9997784844984505,2.220446049250313e-16,0.3711724752691653
delta0.5_K128_radius0.125_transverse,2.0,0.7577883985348277,0.75,1.9998473191792423,1.9998473191792423,0.0,0.38363315237004253
delta0.5_K128_radius0.125_transverse,2.0,0.7577883985348277,0.7577883985348277,1.999916153860034,1.9999161538600343,2.220446049250313e-16,0.39606766657178855
delta0.5_K128_radius0.015625_transverse,-2.0,0.7490264501831465,0.7490264501831465,-1.999916153860034,-1.9999161538600343,2.220446049250313e-16,0.39606796908100006
delta0.5_K128_radius0.015625_transverse,-2.0,0.7490264501831465,0.75,-1.9999075495249352,-1.9999075495249352,0.0,0.3945362448333098
delta0.5_K128_radius0.015625_transverse,-2.0,0.7490264501831465,0.7509735498168535,-1.9998989451898361,-1.9998989451898364,2.220446049250313e-16,0.39297866019570027
delta0.5_K128_radius0.015625_transverse,-2.0,0.75,0.7490264501831465,-1.9999247581951332,-1.9999247581951334,2.220446049250313e-16,0.39606793546886543
delta0.5_K128_radius0.015625_transverse,-2.0,0.75,0.75,-1.999916153860034,-1.9999161538600343,2.220446049250313e-16,0.39606793546886543
delta0.5_K128_radius0.015625_transverse,-2.0,0.75,0.7509735498168535,-1.9999075495249352,-1.9999075495249352,0.0,0.39453624483331
delta0.5_K128_radius0.015625_transverse,-2.0,0.7509735498168535,0.7490264501831465,-1.9999333625302322,-1.9999333625302322,0.0,0.3960679018567308
delta0.5_K128_radius0.015625_transverse,-2.0,0.7509735498168535,0.75,-1.9999247581951332,-1.9999247581951334,2.220446049250313e-16,0.3960679018567308
delta0.5_K128_radius0.015625_transverse,-2.0,0.7509735498168535,0.7509735498168535,-1.9999161538600343,-1.9999161538600343,0.0,0.3960679018567308
delta0.5_K128_radius0.015625_transverse,-0.5,0.7490264501831465,0.7490264501831465,-0.4999885747550086,-0.49998857475500863,5.551115123125783e-17,0.3989975768720724
delta0.5_K128_radius0.015625_transverse,-0.5,0.7490264501831465,0.75,-0.49997996992755683,-0.4999799699275569,5.551115123125783e-17,0.3974657649768573
delta0.5_K128_radius0.015625_transverse,-0.5,0.7490264501831465,0.7509735498168535,-0.4999713651001051,-0.4999713651001051,0.0,0.39590809121195336
delta0.5_K128_radius0.015625_transverse,-0.5,0.75,0.7490264501831465,-0.4999971795824603,-0.49999717958246037,5.551115123125783e-17,0.3989975432580144
delta0.5_K128_radius0.015625_transverse,-0.5,0.75,0.75,-0.4999885747550086,-0.49998857475500863,5.551115123125783e-17,0.3989975432580144
delta0.5_K128_radius0.015625_transverse,-0.5,0.75,0.7509735498168535,-0.49997996992755683,-0.4999799699275569,5.551115123125783e-17,0.39746576497685754
delta0.5_K128_radius0.015625_transverse,-0.5,0.7509735498168535,0.7490264501831465,-0.5000057844099122,-0.5000057844099122,0.0,0.39786121372843025
delta0.5_K128_radius0.015625_transverse,-0.5,0.7509735498168535,0.75,-0.4999971795824603,-0.49999717958246037,5.551115123125783e-17,0.39899750964395647
delta0.5_K128_radius0.015625_transverse,-0.5,0.7509735498168535,0.7509735498168535,-0.4999885747550086,-0.49998857475500863,5.551115123125783e-17,0.39899750964395647
delta0.5_K128_radius0.015625_transverse,0.0,0.7490264501831465,0.7490264501831465,0.0,0.0,0.0,0.3999741380316555
delta0.5_K128_radius0.015625_transverse,0.0,0.7490264501831465,0.75,8.604860276608704e-06,8.604860276609106e-06,4.0149361699853836e-19,0.3984423202930344
delta0.5_K128_radius0.015625_transverse,0.0,0.7490264501831465,0.7509735498168535,1.7209720553217842e-05,1.720972055321821e-05,3.6930636500287495e-19,0.396884640586069
delta0.5_K128_radius0.015625_transverse,0.0,0.75,0.7490264501831465,-8.604860276608704e-06,-8.604860276609106e-06,4.0149361699853836e-19,0.3984423202930344
delta0.5_K128_radius0.015625_transverse,0.0,0.75,0.75,0.0,0.0,0.0,0.39997410441746933
delta0.5_K128_radius0.015625_transverse,0.0,0.75,0.7509735498168535,8.604860276609138e-06,8.604860276609106e-06,3.218725199566341e-20,0.3984423202930346
delta0.5_K128_radius0.015625_transverse,0.0,0.7509735498168535,0.7490264501831465,-1.7209720553217842e-05,-1.720972055321821e-05,3.6930636500287495e-19,0.396884640586069
delta0.5_K128_radius0.015625_transverse,0.0,0.7509735498168535,0.75,-8.604860276609138e-06,-8.604860276609106e-06,3.218725199566341e-20,0.3984423202930346
delta0.5_K128_radius0.015625_transverse,0.0,0.7509735498168535,0.7509735498168535,0.0,0.0,0.0,0.3999740708032832
delta0.5_K128_radius0.015625_transverse,0.5,0.7490264501831465,0.7490264501831465,0.4999885747550086,0.49998857475500863,5.551115123125783e-17,0.3989975768720724
delta0.5_K128_radius0.015625_transverse,0.5,0.7490264501831465,0.75,0.4999971795824603,0.49999717958246037,5.551115123125783e-17,0.3989975432580144
delta0.5_K128_radius0.015625_transverse,0.5,0.7490264501831465,0.7509735498168535,0.5000057844099122,0.5000057844099122,0.0,0.39786121372843025
delta0.5_K128_radius0.015625_transverse,0.5,0.75,0.7490264501831465,0.49997996992755683,0.4999799699275569,5.551115123125783e-17,0.3974657649768573
delta0.5_K128_radius0.015625_transverse,0.5,0.75,0.75,0.4999885747550086,0.49998857475500863,5.551115123125783e-17,0.3989975432580144
delta0.5_K128_radius0.015625_transverse,0.5,0.75,0.7509735498168535,0.4999971795824603,0.49999717958246037,5.551115123125783e-17,0.39899750964395647
delta0.5_K128_radius0.015625_transverse,0.5,0.7509735498168535,0.7490264501831465,0.4999713651001051,0.4999713651001051,0.0,0.39590809121195336
delta0.5_K128_radius0.015625_transverse,0.5,0.7509735498168535,0.75,0.49997996992755683,0.4999799699275569,5.551115123125783e-17,0.39746576497685754
delta0.5_K128_radius0.015625_transverse,0.5,0.7509735498168535,0.7509735498168535,0.4999885747550086,0.49998857475500863,5.551115123125783e-17,0.39899750964395647
delta0.5_K128_radius0.015625_transverse,2.0,0.7490264501831465,0.7490264501831465,1.999916153860034,1.9999161538600343,2.220446049250313e-16,0.39606796908100006
delta0.5_K128_radius0.015625_transverse,2.0,0.7490264501831465,0.75,1.9999247581951332,1.9999247581951334,2.220446049250313e-16,0.39606793546886543
delta0.5_K128_radius0.015625_transverse,2.0,0.7490264501831465,0.7509735498168535,1.9999333625302322,1.9999333625302322,0.0,0.3960679018567308
delta0.5_K128_radius0.015625_transverse,2.0,0.75,0.7490264501831465,1.9999075495249352,1.9999075495249352,0.0,0.3945362448333098
delta0.5_K128_radius0.015625_transverse,2.0,0.75,0.75,1.999916153860034,1.9999161538600343,2.220446049250313e-16,0.39606793546886543
delta0.5_K128_radius0.015625_transverse,2.0,0.75,0.7509735498168535,1.9999247581951332,1.9999247581951334,2.220446049250313e-16,0.3960679018567308
delta0.5_K128_radius0.015625_transverse,2.0,0.7509735498168535,0.7490264501831465,1.9998989451898361,1.9998989451898364,2.220446049250313e-16,0.39297866019570027
delta0.5_K128_radius0.015625_transverse,2.0,0.7509735498168535,0.75,1.9999075495249352,1.9999075495249352,0.0,0.39453624483331
delta0.5_K128_radius0.015625_transverse,2.0,0.7509735498168535,0.7509735498168535,1.9999161538600343,1.9999161538600343,0.0,0.3960679018567308
delta0.5_K512_radius1_transverse,-2.0,0.6875683388943666,0.6875683388943666,-1.9999920620898965,-1.9999920620898965,0.0,0.39902047131200236
delta0.5_K512_radius1_transverse,-2.0,0.6875683388943666,0.75,-1.9997161523183502,-1.9997161523183502,0.0,0.29913316202439805
delta0.5_K512_radius1_transverse,-2.0,0.6875683388943666,0.8124316611056334,-1.9994402425468039,-1.9994402425468039,0.0,0.1992428853070347
delta0.5_K512_radius1_transverse,-2.0,0.75,0.6875683388943666,-2.000267971861443,-2.000267971861443,0.0,0.30108628454087494
delta0.5_K512_radius1_transverse,-2.0,0.75,0.75,-1.9999920620898965,-1.9999920620898965,0.0,0.39902020186741244
delta0.5_K512_radius1_transverse,-2.0,0.75,0.8124316611056334,-1.9997161523183502,-1.9997161523183502,0.0,0.29913316202439827
delta0.5_K512_radius1_transverse,-2.0,0.8124316611056334,0.6875683388943666,-2.0005438816329892,-2.0005438816329892,0.0,0.20119600782351166
delta0.5_K512_radius1_transverse,-2.0,0.8124316611056334,0.75,-2.000267971861443,-2.000267971861443,0.0,0.30108628454087516
delta0.5_K512_radius1_transverse,-2.0,0.8124316611056334,0.8124316611056334,-1.9999920620898965,-1.9999920620898965,0.0,0.3990199324228226
delta0.5_K512_radius1_transverse,-0.5,0.6875683388943666,0.6875683388943666,-0.4999986115663478,-0.4999986115663478,0.0,0.39975289195403096
delta0.5_K512_radius1_transverse,-0.5,0.6875683388943666,0.75,-0.49972270080807013,-0.4997227008080701,5.551115123125783e-17,0.299865225441174
delta0.5_K512_radius1_transverse,-0.5,0.6875683388943666,0.8124316611056334,-0.4994467900497924,-0.4994467900497924,0.0,0.1999745914879456
delta0.5_K512_radius1_transverse,-0.5,0.75,0.6875683388943666,-0.5002745223246254,-0.5002745223246254,0.0,0.3003535066523689
delta0.5_K512_radius1_transverse,-0.5,0.75,0.75,-0.4999986115663478,-0.4999986115663478,0.0,0.3997526225084775
delta0.5_K512_radius1_transverse,-0.5,0.75,0.8124316611056334,-0.4997227008080701,-0.4997227008080701,0.0,0.2998652254411742
delta0.5_K512_radius1_transverse,-0.5,0.8124316611056334,0.6875683388943666,-0.5005504330829031,-0.5005504330829031,0.0,0.20046287269914048
delta0.5_K512_radius1_transverse,-0.5,0.8124316611056334,0.75,-0.5002745223246255,-0.5002745223246254,1.1102230246251565e-16,0.3003535066523691
delta0.5_K512_radius1_transverse,-0.5,0.8124316611056334,0.8124316611056334,-0.4999986115663478,-0.4999986115663478,0.0,0.399752353062924
delta0.5_K512_radius1_transverse,0.0,0.6875683388943666,0.6875683388943666,0.0,0.0,0.0,0.39999703255892094
delta0.5_K512_radius1_transverse,0.0,0.6875683388943666,0.75,0.0002759108240599394,0.0002759108240599396,2.168404344971009e-19,0.3001093422309865
delta0.5_K512_radius1_transverse,0.0,0.6875683388943666,0.8124316611056334,0.0005518216481198792,0.0005518216481198792,0.0,0.20021868446197322
delta0.5_K512_radius1_transverse,0.0,0.75,0.6875683388943666,-0.0002759108240599394,-0.0002759108240599396,2.168404344971009e-19,0.3001093422309865
delta0.5_K512_radius1_transverse,0.0,0.75,0.75,0.0,0.0,0.0,0.39999676311330323
delta0.5_K512_radius1_transverse,0.0,0.75,0.8124316611056334,0.00027591082405993984,0.0002759108240599396,2.168404344971009e-19,0.30010934223098673
delta0.5_K512_radius1_transverse,0.0,0.8124316611056334,0.6875683388943666,-0.0005518216481198792,-0.0005518216481198792,0.0,0.20021868446197322
delta0.5_K512_radius1_transverse,0.0,0.8124316611056334,0.75,-0.00027591082405993984,-0.0002759108240599396,2.168404344971009e-19,0.30010934223098673
delta0.5_K512_radius1_transverse,0.0,0.8124316611056334,0.8124316611056334,0.0,0.0,0.0,0.39999649366768547
delta0.5_K512_radius1_transverse,0.5,0.6875683388943666,0.6875683388943666,0.4999986115663478,0.4999986115663478,0.0,0.39975289195403096
delta0.5_K512_radius1_transverse,0.5,0.6875683388943666,0.75,0.5002745223246254,0.5002745223246254,0.0,0.3003535066523689
delta0.5_K512_radius1_transverse,0.5,0.6875683388943666,0.8124316611056334,0.5005504330829031,0.5005504330829031,0.0,0.20046287269914048
delta0.5_K512_radius1_transverse,0.5,0.75,0.6875683388943666,0.49972270080807013,0.4997227008080701,5.551115123125783e-17,0.299865225441174
delta0.5_K512_radius1_transverse,0.5,0.75,0.75,0.4999986115663478,0.4999986115663478,0.0,0.3997526225084775
delta0.5_K512_radius1_transverse,0.5,0.75,0.8124316611056334,0.5002745223246255,0.5002745223246254,1.1102230246251565e-16,0.3003535066523691
delta0.5_K512_radius1_transverse,0.5,0.8124316611056334,0.6875683388943666,0.4994467900497924,0.4994467900497924,0.0,0.1999745914879456
delta0.5_K512_radius1_transverse,0.5,0.8124316611056334,0.75,0.4997227008080701,0.4997227008080701,0.0,0.2998652254411742
delta0.5_K512_radius1_transverse,0.5,0.8124316611056334,0.8124316611056334,0.4999986115663478,0.4999986115663478,0.0,0.399752353062924
delta0.5_K512_radius1_transverse,2.0,0.6875683388943666,0.6875683388943666,1.9999920620898965,1.9999920620898965,0.0,0.39902047131200236
delta0.5_K512_radius1_transverse,2.0,0.6875683388943666,0.75,2.000267971861443,2.000267971861443,0.0,0.30108628454087494
delta0.5_K512_radius1_transverse,2.0,0.6875683388943666,0.8124316611056334,2.0005438816329892,2.0005438816329892,0.0,0.20119600782351166
delta0.5_K512_radius1_transverse,2.0,0.75,0.6875683388943666,1.9997161523183502,1.9997161523183502,0.0,0.29913316202439805
delta0.5_K512_radius1_transverse,2.0,0.75,0.75,1.9999920620898965,1.9999920620898965,0.0,0.39902020186741244
delta0.5_K512_radius1_transverse,2.0,0.75,0.8124316611056334,2.000267971861443,2.000267971861443,0.0,0.30108628454087516
delta0.5_K512_radius1_transverse,2.0,0.8124316611056334,0.6875683388943666,1.9994402425468039,1.9994402425468039,0.0,0.1992428853070347
delta0.5_K512_radius1_transverse,2.0,0.8124316611056334,0.75,1.9997161523183502,1.9997161523183502,0.0,0.29913316202439827
delta0.5_K512_radius1_transverse,2.0,0.8124316611056334,0.8124316611056334,1.9999920620898965,1.9999920620898965,0.0,0.3990199324228226
delta0.5_K512_radius0.125_transverse,-2.0,0.7421960423617958,0.7421960423617958,-1.9999920620898965,-1.9999920620898965,0.0,0.3990202355479862
delta0.5_K512_radius0.125_transverse,-2.0,0.7421960423617958,0.75,-1.9999575733684534,-1.9999575733684531,2.220446049250313e-16,0.386537154152091
delta0.5_K512_radius0.125_transverse,-2.0,0.7421960423617958,0.7578039576382042,-1.99992308464701,-1.99992308464701,0.0,0.3740508695624206
delta0.5_K512_radius0.125_transverse,-2.0,0.75,0.7421960423617958,-2.0000265508113397,-2.0000265508113397,0.0,0.3884902766685679
delta0.5_K512_radius0.125_transverse,-2.0,0.75,0.75,-1.9999920620898965,-1.9999920620898965,0.0,0.39902020186741244
delta0.5_K512_radius0.125_transverse,-2.0,0.75,0.7578039576382042,-1.9999575733684534,-1.9999575733684531,2.220446049250313e-16,0.3865371541520912
delta0.5_K512_radius0.125_transverse,-2.0,0.7578039576382042,0.7421960423617958,-2.000061039532783,-2.0000610395327834,4.440892098500626e-16,0.37600399207889756
delta0.5_K512_radius0.125_transverse,-2.0,0.7578039576382042,0.75,-2.0000265508113397,-2.0000265508113397,0.0,0.3884902766685681
delta0.5_K512_radius0.125_transverse,-2.0,0.7578039576382042,0.7578039576382042,-1.9999920620898965,-1.9999920620898965,0.0,0.3990201681868387
delta0.5_K512_radius0.125_transverse,-0.5,0.7421960423617958,0.7421960423617958,-0.4999986115663478,-0.4999986115663478,0.0,0.39975265618917166
delta0.5_K512_radius0.125_transverse,-0.5,0.7421960423617958,0.75,-0.4999641227215631,-0.4999641227215631,0.0,0.38726953015024884
delta0.5_K512_radius0.125_transverse,-0.5,0.7421960423617958,0.7578039576382042,-0.49992963387677836,-0.49992963387677836,0.0,0.37478320090609535
delta0.5_K512_radius0.125_transverse,-0.5,0.75,0.7421960423617958,-0.5000331004111325,-0.5000331004111325,0.0,0.38775781136144377
delta0.5_K512_radius0.125_transverse,-0.5,0.75,0.75,-0.4999986115663478,-0.4999986115663478,0.0,0.3997526225084775
delta0.5_K512_radius0.125_transverse,-0.5,0.75,0.7578039576382042,-0.4999641227215631,-0.4999641227215631,0.0,0.38726953015024906
delta0.5_K512_radius0.125_transverse,-0.5,0.7578039576382042,0.7421960423617958,-0.5000675892559172,-0.5000675892559172,0.0,0.3752714821172903
delta0.5_K512_radius0.125_transverse,-0.5,0.7578039576382042,0.75,-0.5000331004111325,-0.5000331004111325,0.0,0.387757811361444
delta0.5_K512_radius0.125_transverse,-0.5,0.7578039576382042,0.7578039576382042,-0.4999986115663478,-0.4999986115663478,0.0,0.3997525888277833
delta0.5_K512_radius0.125_transverse,0.0,0.7421960423617958,0.7421960423617958,0.0,0.0,0.0,0.3999967967940054
delta0.5_K512_radius0.125_transverse,0.0,0.7421960423617958,0.75,3.448885300749237e-05,3.4488853007492514e-05,1.4230153513872246e-19,0.3875136677788732
delta0.5_K512_radius0.125_transverse,0.0,0.7421960423617958,0.7578039576382042,6.897770601498518e-05,6.897770601498503e-05,1.4907779871675686e-19,0.3750273355577466
delta0.5_K512_radius0.125_transverse,0.0,0.75,0.7421960423617958,-3.448885300749237e-05,-3.4488853007492514e-05,1.4230153513872246e-19,0.3875136677788732
delta0.5_K512_radius0.125_transverse,0.0,0.75,0.75,0.0,0.0,0.0,0.39999676311330323
delta0.5_K512_radius0.125_transverse,0.0,0.75,0.7578039576382042,3.4488853007492805e-05,3.4488853007492514e-05,2.913793338554793e-19,0.3875136677788734
delta0.5_K512_radius0.125_transverse,0.0,0.7578039576382042,0.7421960423617958,-6.897770601498518e-05,-6.897770601498503e-05,1.4907779871675686e-19,0.3750273355577466
delta0.5_K512_radius0.125_transverse,0.0,0.7578039576382042,0.75,-3.4488853007492805e-05,-3.4488853007492514e-05,2.913793338554793e-19,0.3875136677788734
delta0.5_K512_radius0.125_transverse,0.0,0.7578039576382042,0.7578039576382042,0.0,0.0,0.0,0.399996729432601
delta0.5_K512_radius0.125_transverse,0.5,0.7421960423617958,0.7421960423617958,0.4999986115663478,0.4999986115663478,0.0,0.39975265618917166
delta0.5_K512_radius0.125_transverse,0.5,0.7421960423617958,0.75,0.5000331004111325,0.5000331004111325,0.0,0.38775781136144377
delta0.5_K512_radius0.125_transverse,0.5,0.7421960423617958,0.7578039576382042,0.5000675892559172,0.5000675892559172,0.0,0.3752714821172903
delta0.5_K512_radius0.125_transverse,0.5,0.75,0.7421960423617958,0.4999641227215631,0.4999641227215631,0.0,0.38726953015024884
delta0.5_K512_radius0.125_transverse,0.5,0.75,0.75,0.4999986115663478,0.4999986115663478,0.0,0.3997526225084775
delta0.5_K512_radius0.125_transverse,0.5,0.75,0.7578039576382042,0.5000331004111325,0.5000331004111325,0.0,0.387757811361444
delta0.5_K512_radius0.125_transverse,0.5,0.7578039576382042,0.7421960423617958,0.49992963387677836,0.49992963387677836,0.0,0.37478320090609535
delta0.5_K512_radius0.125_transverse,0.5,0.7578039576382042,0.75,0.4999641227215631,0.4999641227215631,0.0,0.38726953015024906
delta0.5_K512_radius0.125_transverse,0.5,0.7578039576382042,0.7578039576382042,0.4999986115663478,0.4999986115663478,0.0,0.3997525888277833
delta0.5_K512_radius0.125_transverse,2.0,0.7421960423617958,0.7421960423617958,1.9999920620898965,1.9999920620898965,0.0,0.3990202355479862
delta0.5_K512_radius0.125_transverse,2.0,0.7421960423617958,0.75,2.0000265508113397,2.0000265508113397,0.0,0.3884902766685679
delta0.5_K512_radius0.125_transverse,2.0,0.7421960423617958,0.7578039576382042,2.000061039532783,2.0000610395327834,4.440892098500626e-16,0.37600399207889756
delta0.5_K512_radius0.125_transverse,2.0,0.75,0.7421960423617958,1.9999575733684534,1.9999575733684531,2.220446049250313e-16,0.386537154152091
delta0.5_K512_radius0.125_transverse,2.0,0.75,0.75,1.9999920620898965,1.9999920620898965,0.0,0.39902020186741244
delta0.5_K512_radius0.125_transverse,2.0,0.75,0.7578039576382042,2.0000265508113397,2.0000265508113397,0.0,0.3884902766685681
delta0.5_K512_radius0.125_transverse,2.0,0.7578039576382042,0.7421960423617958,1.99992308464701,1.99992308464701,0.0,0.3740508695624206
delta0.5_K512_radius0.125_transverse,2.0,0.7578039576382042,0.75,1.9999575733684534,1.9999575733684531,2.220446049250313e-16,0.3865371541520912
delta0.5_K512_radius0.125_transverse,2.0,0.7578039576382042,0.7578039576382042,1.9999920620898965,1.9999920620898965,0.0,0.3990201681868387
delta0.5_K512_radius0.015625_transverse,-2.0,0.7490245052952245,0.7490245052952245,-1.9999920620898965,-1.9999920620898965,0.0,0.3990202060774842
delta0.5_K512_radius0.015625_transverse,-2.0,0.7490245052952245,0.75,-1.9999877509997162,-1.9999877509997162,0.0,0.3974626531680526
delta0.5_K512_radius0.015625_transverse,-2.0,0.7490245052952245,0.7509754947047755,-1.9999834399095358,-1.9999834399095358,0.0,0.39590186759434387
delta0.5_K512_radius0.015625_transverse,-2.0,0.75,0.7490245052952245,-1.999996373180077,-1.999996373180077,0.0,0.39902020186741244
delta0.5_K512_radius0.015625_transverse,-2.0,0.75,0.75,-1.9999920620898965,-1.9999920620898965,0.0,0.39902020186741244
delta0.5_K512_radius0.015625_transverse,-2.0,0.75,0.7509754947047755,-1.9999877509997162,-1.9999877509997162,0.0,0.39746265316805285
delta0.5_K512_radius0.015625_transverse,-2.0,0.7509754947047755,0.7490245052952245,-2.0000006842702573,-2.0000006842702573,0.0,0.39785499011082076
delta0.5_K512_radius0.015625_transverse,-2.0,0.7509754947047755,0.75,-1.999996373180077,-1.999996373180077,0.0,0.39902019765734076
delta0.5_K512_radius0.015625_transverse,-2.0,0.7509754947047755,0.7509754947047755,-1.9999920620898965,-1.9999920620898965,0.0,0.39902019765734076
delta0.5_K512_radius0.015625_transverse,-0.5,0.7490245052952245,0.7490245052952245,-0.4999986115663478,-0.4999986115663478,0.0,0.39975262671856426
delta0.5_K512_radius0.015625_transverse,-0.5,0.7490245052952245,0.75,-0.4999943004607497,-0.4999943004607497,0.0,0.39819506823888323
delta0.5_K512_radius0.015625_transverse,-0.5,0.7490245052952245,0.7509754947047755,-0.4999899893551516,-0.4999899893551516,0.0,0.3966342770833641
delta0.5_K512_radius0.015625_transverse,-0.5,0.75,0.7490245052952245,-0.5000029226719459,-0.5000029226719459,0.0,0.3986833494500781
delta0.5_K512_radius0.015625_transverse,-0.5,0.75,0.75,-0.4999986115663478,-0.4999986115663478,0.0,0.3997526225084775
delta0.5_K512_radius0.015625_transverse,-0.5,0.75,0.7509754947047755,-0.49999430046074966,-0.4999943004607497,5.551115123125783e-17,0.39819506823888345
delta0.5_K512_radius0.015625_transverse,-0.5,0.7509754947047755,0.7490245052952245,-0.500007233777544,-0.500007233777544,0.0,0.397122558294559
delta0.5_K512_radius0.015625_transverse,-0.5,0.7509754947047755,0.75,-0.5000029226719459,-0.5000029226719459,0.0,0.39868334945007833
delta0.5_K512_radius0.015625_transverse,-0.5,0.7509754947047755,0.7509754947047755,-0.4999986115663478,-0.4999986115663478,0.0,0.3997526182983907
delta0.5_K512_radius0.015625_transverse,0.0,0.7490245052952245,0.7490245052952245,0.0,0.0,0.0,0.399996767323391
delta0.5_K512_radius0.015625_transverse,0.0,0.7490245052952245,0.75,4.311106625936465e-06,4.311106625936625e-06,1.6008922703106276e-19,0.39843920847235903
delta0.5_K512_radius0.015625_transverse,0.0,0.7490245052952245,0.7509754947047755,8.622213251873147e-06,8.62221325187325e-06,1.0333801956502464e-19,0.39687841694471826
delta0.5_K512_radius0.015625_transverse,0.0,0.75,0.7490245052952245,-4.311106625936465e-06,-4.311106625936625e-06,1.6008922703106276e-19,0.39843920847235903
delta0.5_K512_radius0.015625_transverse,0.0,0.75,0.75,0.0,0.0,0.0,0.39999676311330323
delta0.5_K512_radius0.015625_transverse,0.0,0.75,0.7509754947047755,4.311106625936682e-06,4.311106625936625e-06,5.675120746603812e-20,0.39843920847235925
delta0.5_K512_radius0.015625_transverse,0.0,0.7509754947047755,0.7490245052952245,-8.622213251873147e-06,-8.62221325187325e-06,1.0333801956502464e-19,0.39687841694471826
